"origin","origin_lon","origin_lat","dest","dest_lon","dest_lat","distance"
41,-122.67,45.52,13,-84.39,33.75,2172.43839910968
41,-122.67,45.52,15,-157.86,21.3,2595.95324519623
41,-122.67,45.52,16,-116.2,43.62,345.115159718472
41,-122.67,45.52,17,-87.63,41.88,1758.7423745389
41,-122.67,45.52,18,-86.15,39.77,1885.68553451457
41,-122.67,45.52,19,-93.61,41.58,1475.88210259734
41,-122.67,45.52,20,-97.33,37.69,1411.8455520987
41,-122.67,45.52,21,-85.65,38.21,1956.44743568841
41,-122.67,45.52,22,-90.03,29.98,2062.85958759135
41,-122.67,45.52,23,-70.3,43.68,2540.27499645265
41,-122.67,45.52,24,-76.62,39.31,2360.6159714129
41,-122.67,45.52,25,-71.08,42.33,2539.22238983295
41,-122.67,45.52,26,-83.08,42.36,1966.90877322342
41,-122.67,45.52,27,-93.27,44.98,1426.56035807138
41,-122.67,45.52,28,-90.2,32.31,1954.28372472007
41,-122.67,45.52,29,-94.56,39.03,1500.0151810945
41,-122.67,45.52,30,-108.52,45.79,684.667397952313
41,-122.67,45.52,31,-96.02,41.26,1366.81286648502
41,-122.67,45.52,32,-115.19,36.17,754.122191046467
41,-122.67,45.52,33,-71.45,42.99,2504.29138070642
41,-122.67,45.52,34,-74.18,40.74,2436.11740069262
41,-122.67,45.52,35,-106.66,35.1,1106.26915864174
41,-122.67,45.52,36,-73.98,40.67,2447.6770396809
41,-122.67,45.52,37,-80.84,35.21,2290.23568584163
41,-122.67,45.52,38,-96.81,46.89,1238.09036221712
41,-122.67,45.52,39,-82.99,39.96,2033.60380431756
41,-122.67,45.52,40,-97.5,35.52,1485.39358546783
41,-122.67,45.52,41,-122.67,45.52,0
41,-122.67,45.52,42,-75.15,39.96,2412.13646124098
41,-122.67,45.52,44,-71.41,41.82,2537.60632855908
41,-122.67,45.52,45,-79.94,32.79,2423.46984003177
41,-122.67,45.52,46,-96.73,43.54,1282.85405247094
41,-122.67,45.52,47,-86.77,36.15,1970.29611558907
41,-122.67,45.52,48,-95.39,29.73,1835.60402572145
41,-122.67,45.52,49,-111.89,40.77,635.147176555414
41,-122.67,45.52,50,-73.21,44.47,2385.51157302171
41,-122.67,45.52,51,-76.12,36.81,2464.19472101995
41,-122.67,45.52,53,-122.33,47.6,144.581834909042
41,-122.67,45.52,54,-81.63,38.35,2147.23680501344
41,-122.67,45.52,55,-87.91,43.04,1719.11622755112
41,-122.67,45.52,56,-104.82,41.13,946.90431747716
42,-75.15,39.96,1,-86.81,33.52,783.73162477462
42,-75.15,39.96,2,-149.9,61.22,3373.52935509225
42,-75.15,39.96,4,-112.07,33.45,2082.86127364676
42,-75.15,39.96,5,-92.29,34.75,1007.61250722964
42,-75.15,39.96,6,-118.24,34.05,2394.1168079965
42,-75.15,39.96,8,-104.99,39.74,1579.40518171643
42,-75.15,39.96,9,-73.19,41.18,133.118369306129
42,-75.15,39.96,10,-75.55,39.74,26.1309478694661
42,-75.15,39.96,11,-77.03,38.89,124.76079670164
42,-75.15,39.96,12,-81.66,30.33,758.785324230199
42,-75.15,39.96,13,-84.39,33.75,666.820732034981
42,-75.15,39.96,15,-157.86,21.3,4920.53475059084
42,-75.15,39.96,16,-116.2,43.62,2113.47803121565
42,-75.15,39.96,17,-87.63,41.88,665.890763845459
42,-75.15,39.96,18,-86.15,39.77,584.598312471351
42,-75.15,39.96,19,-93.61,41.58,972.963014150909
42,-75.15,39.96,20,-97.33,37.69,1203.85481578542
42,-75.15,39.96,21,-85.65,38.21,576.900237121355
42,-75.15,39.96,22,-90.03,29.98,1086.49428797335
42,-75.15,39.96,23,-70.3,43.68,358.490842527049
42,-75.15,39.96,24,-76.62,39.31,90.3287714695709
42,-75.15,39.96,25,-71.08,42.33,267.943430830416
42,-75.15,39.96,26,-83.08,42.36,445.273531720356
42,-75.15,39.96,27,-93.27,44.98,986.015540823274
42,-75.15,39.96,28,-90.2,32.31,991.246467246875
42,-75.15,39.96,29,-94.56,39.03,1037.39795790033
42,-75.15,39.96,30,-108.52,45.79,1727.79860904673
42,-75.15,39.96,31,-96.02,41.26,1098.4765981143
42,-75.15,39.96,32,-115.19,36.17,2180.52388725998
42,-75.15,39.96,33,-71.45,42.99,283.846418314718
42,-75.15,39.96,34,-74.18,40.74,74.2851658371704
42,-75.15,39.96,35,-106.66,35.1,1753.27146837946
42,-75.15,39.96,36,-73.98,40.67,78.8563137525296
42,-75.15,39.96,37,-80.84,35.21,452.379273728397
42,-75.15,39.96,38,-96.81,46.89,1185.15790630371
42,-75.15,39.96,39,-82.99,39.96,416.109005981709
42,-75.15,39.96,40,-97.5,35.52,1258.11904653645
42,-75.15,39.96,41,-122.67,45.52,2412.13646124098
42,-75.15,39.96,42,-75.15,39.96,0
42,-75.15,39.96,44,-71.41,41.82,234.122227458348
42,-75.15,39.96,45,-79.94,32.79,561.682106158814
42,-75.15,39.96,46,-96.73,43.54,1138.86165068361
42,-75.15,39.96,47,-86.77,36.15,685.3397788308
42,-75.15,39.96,48,-95.39,29.73,1344.3203533446
42,-75.15,39.96,49,-111.89,40.77,1925.56882537585
42,-75.15,39.96,50,-73.21,44.47,326.78079969337
42,-75.15,39.96,51,-76.12,36.81,223.556266656981
42,-75.15,39.96,53,-122.33,47.6,2379.62312502686
42,-75.15,39.96,54,-81.63,38.35,365.225943550198
42,-75.15,39.96,55,-87.91,43.04,694.473968182787
42,-75.15,39.96,56,-104.82,41.13,1556.27024688959
44,-71.41,41.82,1,-86.81,33.52,1017.49675475591
44,-71.41,41.82,2,-149.9,61.22,3394.97938670765
44,-71.41,41.82,4,-112.07,33.45,2280.72365181976
44,-71.41,41.82,5,-92.29,34.75,1231.30495371003
44,-71.41,41.82,6,-118.24,34.05,2580.71994437281
44,-71.41,41.82,8,-104.99,39.74,1755.96999097334
44,-71.41,41.82,9,-73.19,41.18,102.365627705641
44,-71.41,41.82,10,-75.55,39.74,260.250081288739
44,-71.41,41.82,11,-77.03,38.89,358.864540734452
44,-71.41,41.82,12,-81.66,30.33,976.513542550442
44,-71.41,41.82,13,-84.39,33.75,900.76392915344
44,-71.41,41.82,15,-157.86,21.3,5081.71714260969
44,-71.41,41.82,16,-116.2,43.62,2255.23024664403
44,-71.41,41.82,17,-87.63,41.88,835.742274607523
44,-71.41,41.82,18,-86.15,39.77,784.7849005733
44,-71.41,41.82,19,-93.61,41.58,1145.14652001775
44,-71.41,41.82,20,-97.33,37.69,1403.6825045623
44,-71.41,41.82,21,-85.65,38.21,794.291189048427
44,-71.41,41.82,22,-90.03,29.98,1320.61495128034
44,-71.41,41.82,23,-70.3,43.68,140.255316819932
44,-71.41,41.82,24,-76.62,39.31,324.186755987835
44,-71.41,41.82,25,-71.08,42.33,39.0760587811882
44,-71.41,41.82,26,-83.08,42.36,600.619755911691
44,-71.41,41.82,27,-93.27,44.98,1118.1716473817
44,-71.41,41.82,28,-90.2,32.31,1223.94432086176
44,-71.41,41.82,29,-94.56,39.03,1231.94627937635
44,-71.41,41.82,30,-108.52,45.79,1858.59689974302
44,-71.41,41.82,31,-96.02,41.26,1272.24860781252
44,-71.41,41.82,32,-115.19,36.17,2362.75652939571
44,-71.41,41.82,33,-71.45,42.99,80.7823930235982
44,-71.41,41.82,34,-74.18,40.74,162.308863538172
44,-71.41,41.82,35,-106.66,35.1,1952.44118423966
44,-71.41,41.82,36,-73.98,40.67,155.604842907523
44,-71.41,41.82,37,-80.84,35.21,684.078224657686
44,-71.41,41.82,38,-96.81,46.89,1299.66357502051
44,-71.41,41.82,39,-82.99,39.96,619.313888391836
44,-71.41,41.82,40,-97.5,35.52,1469.66130556657
44,-71.41,41.82,41,-122.67,45.52,2537.60632855908
44,-71.41,41.82,42,-75.15,39.96,234.122227458347
44,-71.41,41.82,44,-71.41,41.82,0
44,-71.41,41.82,45,-79.94,32.79,779.223027584389
44,-71.41,41.82,46,-96.73,43.54,1289.96542040917
44,-71.41,41.82,47,-86.77,36.15,912.99355732817
44,-71.41,41.82,48,-95.39,29.73,1575.92078360366
44,-71.41,41.82,49,-111.89,40.77,2088.37744239926
44,-71.41,41.82,50,-73.21,44.47,204.297687019156
44,-71.41,41.82,51,-76.12,36.81,427.808028209952
44,-71.41,41.82,53,-122.33,47.6,2492.90133126576
44,-71.41,41.82,54,-81.63,38.35,591.658181294344
44,-71.41,41.82,55,-87.91,43.04,846.505252208962
44,-71.41,41.82,56,-104.82,41.13,1723.70606940218
45,-79.94,32.79,1,-86.81,33.52,401.323999596243
45,-79.94,32.79,2,-149.9,61.22,3611.33022104514
45,-79.94,32.79,4,-112.07,33.45,1856.32095161397
45,-79.94,32.79,5,-92.29,34.75,723.082407587897
45,-79.94,32.79,6,-118.24,34.05,2202.17923822656
45,-79.94,32.79,8,-104.99,39.74,1472.66409641467
45,-79.94,32.79,9,-73.19,41.18,688.067031206865
45,-79.94,32.79,10,-75.55,39.74,538.068964281638
45,-79.94,32.79,11,-77.03,38.89,451.104567648458
45,-79.94,32.79,12,-81.66,30.33,197.530613819696
45,-79.94,32.79,13,-84.39,33.75,265.951734190518
45,-79.94,32.79,15,-157.86,21.3,4765.67443573967
45,-79.94,32.79,16,-116.2,43.62,2090.06122086473
45,-79.94,32.79,17,-87.63,41.88,755.742019142562
45,-79.94,32.79,18,-86.15,39.77,592.773761288681
45,-79.94,32.79,19,-93.61,41.58,965.545835659453
45,-79.94,32.79,20,-97.33,37.69,1038.0242837416
45,-79.94,32.79,21,-85.65,38.21,492.9751946883
45,-79.94,32.79,22,-90.03,29.98,626.674632875751
45,-79.94,32.79,23,-70.3,43.68,914.649874274881
45,-79.94,32.79,24,-76.62,39.31,486.351589774263
45,-79.94,32.79,25,-71.08,42.33,817.17889905842
45,-79.94,32.79,26,-83.08,42.36,681.989935304825
45,-79.94,32.79,27,-93.27,44.98,1103.12183837422
45,-79.94,32.79,28,-90.2,32.31,599.472519879098
45,-79.94,32.79,29,-94.56,39.03,924.416308713539
45,-79.94,32.79,30,-108.52,45.79,1761.06691777548
45,-79.94,32.79,31,-96.02,41.26,1061.04780503555
45,-79.94,32.79,32,-115.19,36.17,2014.46596790527
45,-79.94,32.79,33,-71.45,42.99,841.709672977921
45,-79.94,32.79,34,-74.18,40.74,634.169278428323
45,-79.94,32.79,35,-106.66,35.1,1538.47064666753
45,-79.94,32.79,36,-73.98,40.67,635.755685086316
45,-79.94,32.79,37,-80.84,35.21,174.611657870689
45,-79.94,32.79,38,-96.81,46.89,1317.70201753728
45,-79.94,32.79,39,-82.99,39.96,522.716549737141
45,-79.94,32.79,40,-97.5,35.52,1022.19360563895
45,-79.94,32.79,41,-122.67,45.52,2423.46984003177
45,-79.94,32.79,42,-75.15,39.96,561.682106158814
45,-79.94,32.79,44,-71.41,41.82,779.223027584389
45,-79.94,32.79,45,-79.94,32.79,0
45,-79.94,32.79,46,-96.73,43.54,1173.18021473252
45,-79.94,32.79,47,-86.77,36.15,453.324240456228
45,-79.94,32.79,48,-95.39,29.73,937.395620571731
45,-79.94,32.79,49,-111.89,40.77,1843.9681375052
45,-79.94,32.79,50,-73.21,44.47,883.336913471769
45,-79.94,32.79,51,-76.12,36.81,352.019900698603
45,-79.94,32.79,53,-122.33,47.6,2426.55015209308
45,-79.94,32.79,54,-81.63,38.35,394.937667090703
45,-79.94,32.79,55,-87.91,43.04,829.369486274244
45,-79.94,32.79,56,-104.82,41.13,1485.40713206269
46,-96.73,43.54,1,-86.81,33.52,874.153047706144
46,-96.73,43.54,2,-149.9,61.22,2466.91676441938
46,-96.73,43.54,4,-112.07,33.45,1081.22231620116
46,-96.73,43.54,5,-92.29,34.75,651.322139422312
46,-96.73,43.54,6,-118.24,34.05,1327.19962113166
46,-96.73,43.54,8,-104.99,39.74,501.268279812979
46,-96.73,43.54,9,-73.19,41.18,1211.82902534879
46,-96.73,43.54,10,-75.55,39.74,1124.05796613979
46,-96.73,43.54,11,-77.03,38.89,1072.53132493582
46,-96.73,43.54,12,-81.66,30.33,1231.23252195608
46,-96.73,43.54,13,-84.39,33.75,947.510811748206
46,-96.73,43.54,15,-157.86,21.3,3791.76858930549
46,-96.73,43.54,16,-116.2,43.62,974.930030175806
46,-96.73,43.54,17,-87.63,41.88,476.92137105141
46,-96.73,43.54,18,-86.15,39.77,605.656325860073
46,-96.73,43.54,19,-93.61,41.58,208.895846756475
46,-96.73,43.54,20,-97.33,37.69,404.884498508058
46,-96.73,43.54,21,-85.65,38.21,686.172616449294
46,-96.73,43.54,22,-90.03,29.98,1005.34312025114
46,-96.73,43.54,23,-70.3,43.68,1320.19695066427
46,-96.73,43.54,24,-76.62,39.31,1081.53564942362
46,-96.73,43.54,25,-71.08,42.33,1298.49522012083
46,-96.73,43.54,26,-83.08,42.36,696.143616489174
46,-96.73,43.54,27,-93.27,44.98,198.369311672756
46,-96.73,43.54,28,-90.2,32.31,852.032459168876
46,-96.73,43.54,29,-94.56,39.03,331.061081907533
46,-96.73,43.54,30,-108.52,45.79,600.767212709432
46,-96.73,43.54,31,-96.02,41.26,161.506760853758
46,-96.73,43.54,32,-115.19,36.17,1102.03792152567
46,-96.73,43.54,33,-71.45,42.99,1270.99358090434
46,-96.73,43.54,34,-74.18,40.74,1170.62069068059
46,-96.73,43.54,35,-106.66,35.1,787.585016245902
46,-96.73,43.54,36,-73.98,40.67,1182.07826696885
46,-96.73,43.54,37,-80.84,35.21,1023.87631463666
46,-96.73,43.54,38,-96.81,46.89,231.372845295167
46,-96.73,43.54,39,-82.99,39.96,750.781463667473
46,-96.73,43.54,40,-97.5,35.52,554.80598864534
46,-96.73,43.54,41,-122.67,45.52,1282.85405247094
46,-96.73,43.54,42,-75.15,39.96,1138.86165068361
46,-96.73,43.54,44,-71.41,41.82,1289.96542040917
46,-96.73,43.54,45,-79.94,32.79,1173.18021473252
46,-96.73,43.54,46,-96.73,43.54,0
46,-96.73,43.54,47,-86.77,36.15,734.178352389911
46,-96.73,43.54,48,-95.39,29.73,955.138981111921
46,-96.73,43.54,49,-111.89,40.77,800.434248984031
46,-96.73,43.54,50,-73.21,44.47,1169.7987355599
46,-96.73,43.54,51,-76.12,36.81,1181.42962040108
46,-96.73,43.54,53,-122.33,47.6,1266.75917882217
46,-96.73,43.54,54,-81.63,38.35,865.751142487853
46,-96.73,43.54,55,-87.91,43.04,445.903417364073
46,-96.73,43.54,56,-104.82,41.13,446.193236505079
47,-86.77,36.15,1,-86.81,33.52,181.309208643781
47,-86.77,36.15,2,-149.9,61.22,3195.5078718408
47,-86.77,36.15,4,-112.07,33.45,1446.43817843742
47,-86.77,36.15,5,-92.29,34.75,325.949145313814
47,-86.77,36.15,6,-118.24,34.05,1781.01520365728
47,-86.77,36.15,8,-104.99,39.74,1023.47246901762
47,-86.77,36.15,9,-73.19,41.18,811.007017369984
47,-86.77,36.15,10,-75.55,39.74,660.329465233907
47,-86.77,36.15,11,-77.03,38.89,567.051818314117
47,-86.77,36.15,12,-81.66,30.33,498.252776530167
47,-86.77,36.15,13,-84.39,33.75,213.569598174602
47,-86.77,36.15,15,-157.86,21.3,4341.54504161984
47,-86.77,36.15,16,-116.2,43.62,1636.83198726723
47,-86.77,36.15,17,-87.63,41.88,397.961192737056
47,-86.77,36.15,18,-86.15,39.77,251.952814755831
47,-86.77,36.15,19,-93.61,41.58,525.359729087209
47,-86.77,36.15,20,-97.33,37.69,593.902027105899
47,-86.77,36.15,21,-85.65,38.21,154.915120888182
47,-86.77,36.15,22,-90.03,29.98,465.291355053397
47,-86.77,36.15,23,-70.3,43.68,1014.85094909915
47,-86.77,36.15,24,-76.62,39.31,596.72736038965
47,-86.77,36.15,25,-71.08,42.33,941.460580583344
47,-86.77,36.15,26,-83.08,42.36,471.773549012632
47,-86.77,36.15,27,-93.27,44.98,698.149181982558
47,-86.77,36.15,28,-90.2,32.31,329.509883776779
47,-86.77,36.15,29,-94.56,39.03,471.169396400349
47,-86.77,36.15,30,-108.52,45.79,1311.45045787106
47,-86.77,36.15,31,-96.02,41.26,611.151158284129
47,-86.77,36.15,32,-115.19,36.17,1583.2543477204
47,-86.77,36.15,33,-71.45,42.99,942.180946656584
47,-86.77,36.15,34,-74.18,40.74,751.797349677897
47,-86.77,36.15,35,-106.66,35.1,1119.97151820805
47,-86.77,36.15,36,-73.98,40.67,759.946259789157
47,-86.77,36.15,37,-80.84,35.21,339.743939436512
47,-86.77,36.15,38,-96.81,46.89,904.187108785984
47,-86.77,36.15,39,-82.99,39.96,333.913161976361
47,-86.77,36.15,40,-97.5,35.52,603.653793892604
47,-86.77,36.15,41,-122.67,45.52,1970.29611558907
47,-86.77,36.15,42,-75.15,39.96,685.3397788308
47,-86.77,36.15,44,-71.41,41.82,912.99355732817
47,-86.77,36.15,45,-79.94,32.79,453.324240456228
47,-86.77,36.15,46,-96.73,43.54,734.178352389911
47,-86.77,36.15,47,-86.77,36.15,0
47,-86.77,36.15,48,-95.39,29.73,667.753637212738
47,-86.77,36.15,49,-111.89,40.77,1393.92805230806
47,-86.77,36.15,50,-73.21,44.47,915.802522664829
47,-86.77,36.15,51,-76.12,36.81,594.464193977447
47,-86.77,36.15,53,-122.33,47.6,1975.28465616401
47,-86.77,36.15,54,-81.63,38.35,321.343122462823
47,-86.77,36.15,55,-87.91,43.04,479.198789783457
47,-86.77,36.15,56,-104.82,41.13,1032.79962409323
48,-95.39,29.73,1,-86.81,33.52,568.950674567609
48,-95.39,29.73,2,-149.9,61.22,3276.63136969686
48,-95.39,29.73,4,-112.07,33.45,1015.2591342086
48,-95.39,29.73,5,-92.29,34.75,390.585043979281
48,-95.39,29.73,6,-118.24,34.05,1372.70055348861
48,-95.39,29.73,8,-104.99,39.74,878.909179076226
48,-95.39,29.73,9,-73.19,41.18,1473.56487482514
48,-95.39,29.73,10,-75.55,39.74,1318.59529902212
48,-95.39,29.73,11,-77.03,38.89,1221.76950335469
48,-95.39,29.73,12,-81.66,30.33,823.452947578417
48,-95.39,29.73,13,-84.39,33.75,703.905233112298
48,-95.39,29.73,15,-157.86,21.3,3899.80440936675
48,-95.39,29.73,16,-116.2,43.62,1493.5168037422
48,-95.39,29.73,17,-87.63,41.88,943.254760100881
48,-95.39,29.73,18,-86.15,39.77,868.007274362525
48,-95.39,29.73,19,-93.61,41.58,823.042149447579
48,-95.39,29.73,20,-97.33,37.69,559.834637079207
48,-95.39,29.73,21,-85.65,38.21,808.002662133437
48,-95.39,29.73,22,-90.03,29.98,322.249283606049
48,-95.39,29.73,23,-70.3,43.68,1681.96343186349
48,-95.39,29.73,24,-76.62,39.31,1254.21857092688
48,-95.39,29.73,25,-71.08,42.33,1605.96765295281
48,-95.39,29.73,26,-83.08,42.36,1108.05499304218
48,-95.39,29.73,27,-93.27,44.98,1058.04489089251
48,-95.39,29.73,28,-90.2,32.31,355.472941365054
48,-95.39,29.73,29,-94.56,39.03,642.781193148017
48,-95.39,29.73,30,-108.52,45.79,1316.55230585808
48,-95.39,29.73,31,-96.02,41.26,795.68426902014
48,-95.39,29.73,32,-115.19,36.17,1230.17555261599
48,-95.39,29.73,33,-71.45,42.99,1608.81368843016
48,-95.39,29.73,34,-74.18,40.74,1413.74577626343
48,-95.39,29.73,35,-106.66,35.1,754.806112021347
48,-95.39,29.73,36,-73.98,40.67,1421.13735357138
48,-95.39,29.73,37,-80.84,35.21,928.768767269824
48,-95.39,29.73,38,-96.81,46.89,1186.06807895236
48,-95.39,29.73,39,-82.99,39.96,994.998178445842
48,-95.39,29.73,40,-97.5,35.52,417.489257693693
48,-95.39,29.73,41,-122.67,45.52,1835.60402572145
48,-95.39,29.73,42,-75.15,39.96,1344.3203533446
48,-95.39,29.73,44,-71.41,41.82,1575.92078360366
48,-95.39,29.73,45,-79.94,32.79,937.395620571731
48,-95.39,29.73,46,-96.73,43.54,955.138981111921
48,-95.39,29.73,47,-86.77,36.15,667.753637212738
48,-95.39,29.73,48,-95.39,29.73,0
48,-95.39,29.73,49,-111.89,40.77,1200.4723692166
48,-95.39,29.73,50,-73.21,44.47,1582.63469099813
48,-95.39,29.73,51,-76.12,36.81,1214.65164169189
48,-95.39,29.73,53,-122.33,47.6,1891.02249693458
48,-95.39,29.73,54,-81.63,38.35,986.20993003914
48,-95.39,29.73,55,-87.91,43.04,1006.98813001548
48,-95.39,29.73,56,-104.82,41.13,947.748851701643
49,-111.89,40.77,1,-86.81,33.52,1465.80969143619
49,-111.89,40.77,2,-149.9,61.22,2126.88101497066
49,-111.89,40.77,4,-112.07,33.45,504.883662658805
49,-111.89,40.77,5,-92.29,34.75,1147.55244860903
49,-111.89,40.77,6,-118.24,34.05,579.967416045695
49,-111.89,40.77,8,-104.99,39.74,371.510270699132
49,-111.89,40.77,9,-73.19,41.18,2007.21341448578
49,-111.89,40.77,10,-75.55,39.74,1908.55905313521
49,-111.89,40.77,11,-77.03,38.89,1846.62527491821
49,-111.89,40.77,12,-81.66,30.33,1837.23599981489
49,-111.89,40.77,13,-84.39,33.75,1583.60123242303
49,-111.89,40.77,15,-157.86,21.3,2995.61538779739
49,-111.89,40.77,16,-116.2,43.62,295.938944303485
49,-111.89,40.77,17,-87.63,41.88,1260.15838603908
49,-111.89,40.77,18,-86.15,39.77,1357.27143615812
49,-111.89,40.77,19,-93.61,41.58,952.984338330878
49,-111.89,40.77,20,-97.33,37.69,808.472151765731
49,-111.89,40.77,21,-85.65,38.21,1408.37681322681
49,-111.89,40.77,22,-90.03,29.98,1435.000287371
49,-111.89,40.77,23,-70.3,43.68,2120.55384172535
49,-111.89,40.77,24,-76.62,39.31,1860.47489921169
49,-111.89,40.77,25,-71.08,42.33,2098.03313699494
49,-111.89,40.77,26,-83.08,42.36,1490.09787099175
49,-111.89,40.77,27,-93.27,44.98,986.412414073824
49,-111.89,40.77,28,-90.2,32.31,1335.48772869402
49,-111.89,40.77,29,-94.56,39.03,927.135327138659
49,-111.89,40.77,30,-108.52,45.79,385.892772613118
49,-111.89,40.77,31,-96.02,41.26,829.017516574996
49,-111.89,40.77,32,-115.19,36.17,364.198326630974
49,-111.89,40.77,33,-71.45,42.99,2071.24373630296
49,-111.89,40.77,34,-74.18,40.74,1963.16039126914
49,-111.89,40.77,35,-106.66,35.1,484.079048495322
49,-111.89,40.77,36,-73.98,40.67,1974.46865362302
49,-111.89,40.77,37,-80.84,35.21,1728.02835076553
49,-111.89,40.77,38,-96.81,46.89,861.958189608789
49,-111.89,40.77,39,-82.99,39.96,1519.38825186242
49,-111.89,40.77,40,-97.5,35.52,861.979768437004
49,-111.89,40.77,41,-122.67,45.52,635.147176555414
49,-111.89,40.77,42,-75.15,39.96,1925.56882537585
49,-111.89,40.77,44,-71.41,41.82,2088.37744239926
49,-111.89,40.77,45,-79.94,32.79,1843.9681375052
49,-111.89,40.77,46,-96.73,43.54,800.434248984031
49,-111.89,40.77,47,-86.77,36.15,1393.92805230806
49,-111.89,40.77,48,-95.39,29.73,1200.4723692166
49,-111.89,40.77,49,-111.89,40.77,0
49,-111.89,40.77,50,-73.21,44.47,1969.69105840668
49,-111.89,40.77,51,-76.12,36.81,1936.71463179734
49,-111.89,40.77,53,-122.33,47.6,699.878858603173
49,-111.89,40.77,54,-81.63,38.35,1616.43392308407
49,-111.89,40.77,55,-87.91,43.04,1241.93370763531
49,-111.89,40.77,56,-104.82,41.13,370.623585453044
50,-73.21,44.47,1,-86.81,33.52,1049.13136797216
50,-73.21,44.47,2,-149.9,61.22,3196.0759645283
50,-73.21,44.47,4,-112.07,33.45,2202.28671168939
50,-73.21,44.47,5,-92.29,34.75,1214.39681831968
50,-73.21,44.47,6,-118.24,34.05,2485.23557443074
50,-73.21,44.47,8,-104.99,39.74,1654.72922182706
50,-73.21,44.47,9,-73.19,41.18,227.103483156984
50,-73.21,44.47,10,-75.55,39.74,347.866585972361
50,-73.21,44.47,11,-77.03,38.89,432.725038228464
50,-73.21,44.47,12,-81.66,30.33,1078.82938348727
50,-73.21,44.47,13,-84.39,33.75,950.937866649561
50,-73.21,44.47,15,-157.86,21.3,4951.52380076005
50,-73.21,44.47,16,-116.2,43.62,2116.73890423829
50,-73.21,44.47,17,-87.63,41.88,749.0655619807
50,-73.21,44.47,18,-86.15,39.77,738.669467823067
50,-73.21,44.47,19,-93.61,41.58,1049.37616021064
50,-73.21,44.47,20,-97.33,37.69,1337.47208710592
50,-73.21,44.47,21,-85.65,38.21,776.6136375159
50,-73.21,44.47,22,-90.03,29.98,1357.94282642872
50,-73.21,44.47,23,-70.3,43.68,154.763441030864
50,-73.21,44.47,24,-76.62,39.31,397.081261796258
50,-73.21,44.47,25,-71.08,42.33,182.525716409169
50,-73.21,44.47,26,-83.08,42.36,517.246429714635
50,-73.21,44.47,27,-93.27,44.98,985.597699318077
50,-73.21,44.47,28,-90.2,32.31,1241.9753031981
50,-73.21,44.47,29,-94.56,39.03,1161.50183968916
50,-73.21,44.47,30,-108.52,45.79,1714.35387932756
50,-73.21,44.47,31,-96.02,41.26,1175.21186399889
50,-73.21,44.47,32,-115.19,36.17,2263.15671896962
50,-73.21,44.47,33,-71.45,42.99,134.91436959211
50,-73.21,44.47,34,-74.18,40.74,262.165489157312
50,-73.21,44.47,35,-106.66,35.1,1878.46408547324
50,-73.21,44.47,36,-73.98,40.67,265.21545809482
50,-73.21,44.47,37,-80.84,35.21,756.05214517575
50,-73.21,44.47,38,-96.81,46.89,1150.17052066387
50,-73.21,44.47,39,-82.99,39.96,589.879611925961
50,-73.21,44.47,40,-97.5,35.52,1421.89735363465
50,-73.21,44.47,41,-122.67,45.52,2385.51157302171
50,-73.21,44.47,42,-75.15,39.96,326.78079969337
50,-73.21,44.47,44,-71.41,41.82,204.297687019156
50,-73.21,44.47,45,-79.94,32.79,883.336913471769
50,-73.21,44.47,46,-96.73,43.54,1169.7987355599
50,-73.21,44.47,47,-86.77,36.15,915.802522664829
50,-73.21,44.47,48,-95.39,29.73,1582.63469099813
50,-73.21,44.47,49,-111.89,40.77,1969.69105840668
50,-73.21,44.47,50,-73.21,44.47,0
50,-73.21,44.47,51,-76.12,36.81,550.135114041557
50,-73.21,44.47,53,-122.33,47.6,2332.95505754204
50,-73.21,44.47,54,-81.63,38.35,607.438164957918
50,-73.21,44.47,55,-87.91,43.04,741.188688182362
50,-73.21,44.47,56,-104.82,41.13,1612.97275926069
51,-76.12,36.81,1,-86.81,33.52,645.795828847297
51,-76.12,36.81,2,-149.9,61.22,3513.96132361248
51,-76.12,36.81,4,-112.07,33.45,2037.13133928731
51,-76.12,36.81,5,-92.29,34.75,918.323469365578
51,-76.12,36.81,6,-118.24,34.05,2365.113367361
51,-76.12,36.81,8,-104.99,39.74,1575.77719357659
51,-76.12,36.81,9,-73.19,41.18,340.164020811684
51,-76.12,36.81,10,-75.55,39.74,204.452866152973
51,-76.12,36.81,11,-77.03,38.89,151.838355429811
51,-76.12,36.81,12,-81.66,30.33,548.93385199775
51,-76.12,36.81,13,-84.39,33.75,512.64264277082
51,-76.12,36.81,15,-157.86,21.3,4916.88373306601
51,-76.12,36.81,16,-116.2,43.62,2149.52382746775
51,-76.12,36.81,17,-87.63,41.88,707.938572261069
51,-76.12,36.81,18,-86.15,39.77,581.796208281515
51,-76.12,36.81,19,-93.61,41.58,992.692306596584
51,-76.12,36.81,20,-97.33,37.69,1168.33774789444
51,-76.12,36.81,21,-85.65,38.21,532.128371069586
51,-76.12,36.81,22,-90.03,29.98,930.293373064205
51,-76.12,36.81,23,-70.3,43.68,564.780506839134
51,-76.12,36.81,24,-76.62,39.31,174.568391150422
51,-76.12,36.81,25,-71.08,42.33,466.096717186143
51,-76.12,36.81,26,-83.08,42.36,533.142473985708
51,-76.12,36.81,27,-93.27,44.98,1056.98197384088
51,-76.12,36.81,28,-90.2,32.31,859.679899091417
