23 000 15 000 HI HAWAII                                  79        149        2726
23 000 49 000 UT UTAH                                    79        127        2842
23 000 18 000 IN INDIANA                                 75        126        1993
23 000 35 000 NM NEW MEXICO                              73        111        2897
23 000 11 000 DC DISTRICT OF COLUMBIA                    72         89        2994
23 000 22 000 LA LOUISIANA                               72        106        2363
23 000 01 000 AL ALABAMA                                 71        139        3145
23 000 21 000 KY KENTUCKY                                68        112        2078
23 000 32 000 NV NEVADA                                  62         95        2279
23 000 40 000 OK OKLAHOMA                                56         82        1526
23 000 20 000 KS KANSAS                                  49         93        1162
23 000 30 000 MT MONTANA                                 47         68        1295
23 000 05 000 AR ARKANSAS                                45         72        1341
23 000 19 000 IA IOWA                                    45         84        2199
23 000 16 000 ID IDAHO                                   39         58        1582
23 000 28 000 MS MISSISSIPPI                             36         71        1179
23 000 10 000 DE DELAWARE                                33         63        1944
23 000 54 000 WV WEST VIRGINIA                           32         71        1140
23 000 56 000 WY WYOMING                                 28         41        1050
23 000 31 000 NE NEBRASKA                                25         60        1063
23 000 38 000 ND NORTH DAKOTA                            23         32         435
23 000 46 000 SD SOUTH DAKOTA                            23         35         827
24 000 96 000 MD MD Total Mig - US & For              75637     133735     4156266
24 000 97 000 MD MD Total Mig - US                    73188     128947     4023026
24 000 98 000 MD MD Total Mig - Foreign                2449       4788      133240
24 000 24 000 MD MD Non-Migrants                    2143288    4518786   154211938
24 000 51 000 VA VIRGINIA                             12269      21752      735595
24 000 11 000 DC DISTRICT OF COLUMBIA                  7694      12422      374935
